year,female,age,urban,edu,v01_wt_median,v02_wt_median,v05_wt_median,v06_wt_median,v10_wt_median,v15_wt_median,v16_wt_median,v23_wt_median,v36_wt_median,v41_wt_median,v57_wt_median
1995,999,47,1,2,123.49168,210.50208,41.494938,7.5728011,57.761219,120.02476,33.190712,61.758556,566.67236,2397.0703,90.524414
1995,999,47,1,3,121.83116,201.97653,41.300278,6.9864197,64.150002,127.11691,48.307644,67.01931,651.24103,2784.8633,116.67409
1995,999,47,1,999,116.4818,202.10982,42.06493,7.8271561,56.073666,121.37352,36.817337,62.201572,581.43475,2434.0095,92.819496
1995,999,47,999,1,84.776855,199.07512,39.517532,9.838192,32.716518,88.7052,17.006065,49.849632,445.40527,1814.1536,44.725063
1995,999,47,999,2,112.28393,230.16757,39.094753,8.0182676,51.013039,96.075111,24.33132,55.634106,499.27762,2093.3516,69.58123
1995,999,47,999,3,118.6797,221.55573,43.100788,7.4290619,59.910809,106.4342,38.810745,61.94022,589.84308,2527.7078,97.295654
1995,999,47,999,999,105.54767,217.40776,40.531448,8.410017,48.040684,97.078476,26.687351,55.828999,511.43326,2144.9783,70.619026
1995,999,52,0,1,76.1436,201.21686,38.046062,10.394938,26.615492,66.857643,13.125994,46.903221,427.33057,1754.6699,37.824196
1995,999,52,0,2,102.43435,245.40657,38.253368,8.8419914,42.662518,67.642159,16.434092,50.302547,448.72101,1834.3594,51.980606
1995,999,52,0,3,115.63707,248.4202,49.232914,8.253149,51.449707,70.285828,25.294827,55.008217,513.60797,2194.988,71.411545
1995,999,52,0,999,95.534622,228.91956,40.971977,9.2982512,38.636944,68.009895,17.401634,50.175011,456.91321,1895.1947,51.40723
1995,999,52,1,1,98.658432,189.11807,45.262882,9.8567877,39.637173,105.22131,23.701101,55.379181,502.79181,1953.0316,59.949066
1995,999,52,1,2,126.5225,211.13731,42.824348,7.7281322,55.922497,109.93839,32.944031,62.004265,578.77991,2435.8171,92.285957
1995,999,52,1,3,125.86446,205.28465,43.786572,6.942595,61.935326,115.32635,47.491211,67.166954,661.1875,2830.2917,117.94173
1995,999,52,1,999,119.1838,203.25899,43.819283,7.9629173,54.127464,110.84003,36.266171,62.333118,591.59381,2466.8992,94.069176
1995,999,52,999,1,84.56736,196.69019,40.746181,10.193593,31.487461,81.211136,17.082594,50.07444,455.56384,1828.8855,46.102058
1995,999,52,999,2,113.99059,228.96597,40.446289,8.30762,49.023964,87.933685,24.354702,55.916424,511.11652,2122.9075,71.317017
1995,999,52,999,3,121.61061,223.22585,46.051846,7.4876885,57.574078,96.592819,38.259151,62.109814,599.8053,2566.0522,98.588608
1995,999,52,999,999,106.85643,216.63481,42.335098,8.6589727,46.052879,88.514404,26.432846,55.995586,521.3902,2168.8926,71.831215
1995,999,57,0,1,76.098404,202.4507,39.534817,10.158344,26.765749,59.577236,12.967397,47.045509,432.38498,1744.9022,39.532291
1995,999,57,0,2,103.47501,245.31732,39.449886,8.6688719,42.405762,58.849564,16.328878,50.69635,457.298,1866.976,54.645138
1995,999,57,0,3,115.72757,246.27415,53.241394,8.0926971,51.273026,58.7882,24.72707,55.629158,523.18463,2234.7959,76.956802
1995,999,57,0,999,96.431229,229.42496,43.161304,9.076232,38.879936,59.107304,17.303171,50.637115,465.49124,1919.1217,54.904713
1995,999,57,1,1,99.075157,190.8246,46.43544,9.5029516,40.297333,92.74102,23.440229,55.660278,511.91507,1978.2803,63.529755
1995,999,57,1,2,128.3589,212.85306,42.854191,7.4730873,55.883377,94.04792,32.259167,62.363514,590.24786,2487.5833,96.374718
1995,999,57,1,3,126.12569,206.71742,45.307438,6.7877603,62.296898,94.172539,45.290028,67.461823,666.36816,2855.7949,123.02247
1995,999,57,1,999,120.36972,205.04942,44.708931,7.6886458,54.691753,93.78167,35.370068,62.793083,601.92755,2512.5112,99.150551
1995,999,57,999,1,84.829742,198.0327,42.157104,9.9092894,31.90785,72.179726,16.947151,50.319187,462.60699,1833.5876,48.651508
1995,999,57,999,2,115.60007,229.4986,41.108688,8.0862064,48.972942,76.000526,24.091166,56.381359,522.07996,2169.3767,74.978539
1995,999,57,999,3,121.86246,222.93573,48.560368,7.3227859,57.777103,79.664932,36.8592,62.610424,607.66284,2601.1848,104.13551
1995,999,57,999,999,108.11623,217.52663,43.91674,8.3989143,46.598099,76.032776,26.122097,56.570763,532.08936,2208.7708,76.502266
1995,999,62,0,1,75.934601,202.36684,40.507015,9.9720287,26.677198,54.398849,12.807611,47.102894,436.02823,1735.7396,41.004959
1995,999,62,0,2,104.12342,244.31195,40.538563,8.345603,41.917229,53.097248,16.134521,50.745811,462.49423,1877.6244,56.589249
1995,999,62,0,3,116.5054,245.55765,53.919575,7.6415539,50.100552,53.691883,24.56225,55.543987,527.58557,2238.7397,79.126877
1995,999,62,0,999,96.983444,229.07632,44.118717,8.7603426,38.456787,53.740017,17.161829,50.681534,470.14252,1921.891,56.854145
1995,999,62,1,1,99.413185,190.48068,46.836437,9.2336588,40.082207,86.057205,23.072212,55.686901,519.4704,1994.4279,67.476089
1995,999,62,1,2,129.88313,211.46881,43.5597,7.1511192,54.949585,86.300369,31.864079,62.427155,599.15466,2525.9438,101.84354
1995,999,62,1,3,127.94036,205.66718,46.410168,6.3610992,60.626446,87.301064,45.386833,67.424538,675.203,2869.4058,128.32486
1995,999,62,1,999,121.85189,204.1402,45.486626,7.3285947,53.697411,86.645302,35.215412,62.835045,610.80682,2537.7351,104.32602
1995,999,62,999,1,84.911026,197.82248,42.926907,9.6897326,31.802254,66.502594,16.732014,50.384766,467.93018,1834.6423,51.125507
1995,999,62,999,2,116.76451,228.19481,42.02113,7.7594333,48.312611,69.391052,23.853504,56.47821,529.55774,2195.7749,78.796944
1995,999,62,999,3,123.26942,221.96155,49.477592,6.8841362,56.326847,73.572449,36.880447,62.57159,614.90454,2611.7925,108.22856
1995,999,62,999,999,109.2009,216.82562,44.790749,8.0569487,45.944252,69.905838,26.031256,56.652355,539.2486,2224.4451,80.176292
1995,999,67,0,1,75.613579,199.65254,41.870274,9.5177479,26.666323,51.092522,13.152815,47.386513,443.64523,1732.877,44.092739
1995,999,67,0,2,105.24862,238.50722,41.790707,7.9471645,41.574257,49.587105,16.854721,51.485268,477.75049,1930.2012,62.459515
1995,999,67,0,3,115.97692,235.81764,56.071072,7.1401076,49.417542,50.556816,26.174444,57.050549,550.28802,2323.5752,89.515244
1995,999,67,0,999,97.753357,223.91649,45.878963,8.2765932,38.499275,50.398483,18.187056,51.608986,486.23706,1971.8225,63.615887
1995,999,67,1,1,99.649933,187.0658,47.756161,8.6525364,40.695221,81.138245,23.723471,56.39217,534.7348,2034.423,74.756294
1995,999,67,1,2,130.78938,205.87247,43.680149,6.6478162,54.524818,79.892204,32.887775,63.30801,620.27106,2601.0986,112.51649
1995,999,67,1,3,126.25395,199.10312,45.20462,5.8948007,59.407787,80.007233,46.851288,68.324905,694.40167,2925.6069,140.62924
1995,999,67,1,999,122.03079,198.87175,45.221771,6.7680397,53.563118,80.214462,36.804855,63.920292,632.97266,2614.5161,116.16551
1995,999,67,999,1,85.064964,194.70328,44.184677,9.177536,32.182655,62.906864,17.309324,50.927647,479.46274,1851.4485,56.150021
1995,999,67,999,2,118.26726,221.87263,42.753796,7.2848606,48.175419,65.034218,25.02709,57.511559,550.39606,2272.1711,87.974556
1995,999,67,999,3,122.25384,213.39345,49.434151,6.3795094,55.519299,68.544296,38.803272,63.936604,638.30859,2691.2793,120.73423
1995,999,67,999,999,110.193,211.08368,45.542221,7.5036173,46.217918,65.676056,27.72673,57.917244,561.42371,2301.1357,90.542068
1995,999,72,0,1,75.255104,196.82809,42.28569,9.2349472,26.620811,48.68745,13.413585,47.501377,450.09201,1728.8386,47.140213
1995,999,72,0,2,107.05599,232.89279,42.081177,7.4754553,41.186695,47.248997,17.704699,51.857838,491.81387,1966.8472,67.888733
1995,999,72,0,3,117.26006,228.63945,49.868076,6.5450535,48.186253,49.760651,28.378325,57.655609,570.12616,2355.7622,96.390343
1995,999,72,0,999,99.039513,219.18793,44.42194,7.812346,38.192894,48.478374,19.33321,52.042324,500.22372,1997.9637,69.026443
